"resultid","resultmonth","winnerid","loserid","winnerset1","winnerset2","winnerset3","winnerset4","winnerset5","loserset1","loserset2","loserset3","loserset4","loserset5"
5499,"2019-07",10310,10590,6,6,0,0,0,1,2,0,0,0
5500,"2019-10",247320,3959,6,6,0,0,0,3,4,0,0,0
5502,"2019-09",10695,10325,6,6,0,0,0,1,1,0,0,0
5503,"2019-07",67623,196974,7,6,6,0,0,6,7,3,0,0
5504,"2019-08",1948598,55908,6,6,0,0,0,3,3,0,0,0
5505,"2019-01",3832,52294,6,6,7,0,0,1,1,6,0,0
5507,"2019-11",50772,4508,2,6,7,0,0,6,1,6,0,0
5508,"2019-01",10788,1609206,6,5,7,0,0,2,7,5,0,0
5509,"2019-10",125079,3850,6,6,0,0,0,1,2,0,0,0
5511,"2019-01",10819,10794,6,6,6,0,0,7,4,4,0,0
5512,"2019-07",1157738,1880727,6,7,0,0,0,4,6,0,0,0
5514,"2019-09",70649,51547,4,6,7,0,0,6,4,6,0,0
5515,"2019-01",10246,57418,6,7,0,0,0,1,6,0,0,0
5516,"2019-09",11348,28208,6,6,0,0,0,1,4,0,0,0
5517,"2019-02",51438,24836,4,6,6,0,0,6,3,4,0,0
5518,"2019-02",2611367,58235,6,6,0,0,0,2,3,0,0,0
5519,"2019-09",11342,28900,5,6,6,0,0,7,2,4,0,0
5521,"2019-11",1399808,1459374,6,6,0,0,0,4,4,0,0,0
5525,"2019-02",55282,3644,4,6,6,0,0,6,4,3,0,0
5526,"2019-08",73237,802298,4,6,6,0,0,6,0,3,0,0
5527,"2019-03",10281,10765,6,6,0,0,0,2,2,0,0,0
5529,"2019-09",58272,58235,6,6,0,0,0,3,3,0,0,0
5530,"2019-08",34103,58272,6,6,0,0,0,3,2,0,0,0
5531,"2019-08",10287,11247,6,6,0,0,0,4,3,0,0,0
5535,"2019-08",74911,42568,6,7,0,0,0,3,6,0,0,0
5538,"2019-08",206794,3597,6,6,0,0,0,3,2,0,0,0
5539,"2019-01",50083,2602428,6,6,0,0,0,4,1,0,0,0
5540,"2019-11",1570645,3994,5,7,7,0,0,7,6,6,0,0
5542,"2019-01",10347,57418,6,6,6,0,0,7,4,1,0,0
5543,"2019-03",10759,10885,6,6,0,0,0,3,3,0,0,0
5544,"2019-08",2516571,218755,6,6,0,0,0,2,4,0,0,0
5545,"2019-07",191910,1609278,6,6,0,0,0,3,1,0,0,0
5546,"2019-09",2602428,2096652,1,6,6,0,0,6,4,2,0,0
5547,"2019-10",28298,207050,6,6,0,0,0,3,0,0,0,0
5548,"2019-01",235621,4193,6,7,3,6,6,4,5,6,7,4
5549,"2019-09",2590128,28298,2,6,6,0,0,6,4,3,0,0
5550,"2019-10",1601923,373773,7,6,0,0,0,6,3,0,0,0
5552,"2019-07",80810,64366,6,6,0,0,0,2,3,0,0,0
5553,"2019-05",4633,2085750,6,6,0,0,0,3,2,0,0,0
5555,"2019-04",10347,191038,6,6,0,0,0,2,1,0,0,0
5557,"2019-01",206796,200399,6,6,0,0,0,4,4,0,0,0
5560,"2019-03",219786,11342,6,6,0,0,0,4,2,0,0,0
5561,"2019-11",1978582,4733,6,6,0,0,0,3,1,0,0,0
5562,"2019-02",259120,10839,1,6,6,0,0,6,3,4,0,0
5563,"2019-01",398304,10242,6,6,0,0,0,4,4,0,0,0
5564,"2019-01",67623,3867,7,7,0,0,0,5,6,0,0,0
5565,"2019-07",2044152,191865,7,6,0,0,0,6,4,0,0,0
5566,"2019-07",76531,3495,6,1,6,0,0,4,6,2,0,0
5567,"2019-03",1969408,28399,7,6,0,0,0,6,1,0,0,0
5569,"2019-08",253923,3687,3,6,7,7,0,6,1,6,5,0
5570,"2019-03",28290,2035498,3,6,6,0,0,6,4,4,0,0
5571,"2019-02",3711,4464,6,6,0,0,0,4,2,0,0,0
5572,"2019-03",83218,1194009,6,6,0,0,0,3,4,0,0,0
5573,"2019-07",51322,3666,6,6,0,0,0,1,4,0,0,0
5574,"2019-01",3464,3713,7,6,6,0,0,6,4,2,0,0
5576,"2019-11",4508,54883,6,6,0,0,0,4,4,0,0,0
5579,"2019-03",196974,3458,6,7,0,0,0,3,6,0,0,0
5580,"2019-08",3481,3569,6,1,7,0,0,4,6,5,0,0
5582,"2019-10",252053,2536184,6,7,6,0,0,7,6,4,0,0
5584,"2019-08",73237,60157,6,7,0,0,0,3,5,0,0,0
5586,"2019-02",200399,3499,7,6,0,0,0,6,1,0,0,0
5591,"2019-12",238409,153449,4,6,6,0,0,6,3,1,0,0
5592,"2019-08",2516571,3882,6,6,0,0,0,1,1,0,0,0
5593,"2019-03",11095,50083,6,2,6,0,0,4,6,0,0,0
5594,"2019-11",10850,1398920,6,3,6,0,0,4,6,3,0,0
5595,"2019-11",2594847,64428,6,6,0,0,0,4,3,0,0,0
5597,"2019-09",197507,85362,6,6,0,0,0,3,1,0,0,0
5598,"2019-07",3828,368898,6,3,6,0,0,3,6,3,0,0
5599,"2019-08",4372,3701,7,6,0,0,0,6,2,0,0,0
5600,"2019-09",4205,3871,6,3,6,6,0,3,6,1,2,0
5602,"2019-09",11640,79636,6,6,0,0,0,2,3,0,0,0
5603,"2019-01",67623,224142,6,6,0,0,0,4,3,0,0,0
5606,"2019-09",54847,1609443,7,6,0,0,0,6,3,0,0,0
5607,"2019-10",3586,55419,7,6,0,0,0,5,4,0,0,0
5608,"2019-03",73237,52886,6,6,0,0,0,4,3,0,0,0
5609,"2019-10",5164,4193,6,6,0,0,0,2,3,0,0,0
5610,"2019-01",53391,28836,6,6,0,0,0,1,1,0,0,0
5612,"2019-03",10850,10283,6,6,0,0,0,3,0,0,0,0
5613,"2019-12",50083,191924,2,6,6,0,0,6,2,2,0,0
5614,"2019-09",378488,42469,7,6,0,0,0,5,3,0,0,0
5616,"2019-09",2590128,4075,4,7,6,0,0,6,5,3,0,0
5618,"2019-03",3959,3478,6,6,0,0,0,4,4,0,0,0
5619,"2019-01",3686,3462,7,7,0,0,0,6,6,0,0,0
5620,"2019-08",3701,3878,6,6,0,0,0,1,3,0,0,0
5621,"2019-01",3959,1863628,6,6,6,0,0,2,2,4,0,0
5622,"2019-10",1906139,60718,6,7,0,0,0,4,5,0,0,0
5623,"2019-12",11286,28431,6,6,0,0,0,1,1,0,0,0
5624,"2019-03",92088,52346,7,6,0,0,0,5,1,0,0,0
5627,"2019-08",166504,1398938,7,6,0,0,0,6,1,0,0,0
5628,"2019-10",3962,200399,3,6,6,0,0,6,4,4,0,0
5629,"2019-03",3478,3713,7,6,0,0,0,6,2,0,0,0
5630,"2019-08",65638,154139,6,6,0,0,0,2,3,0,0,0
5631,"2019-09",4686,3587,3,6,6,0,0,6,4,3,0,0
5632,"2019-08",204410,3943,6,6,0,0,0,2,3,0,0,0
5633,"2019-10",27182,1194009,6,6,7,0,0,4,7,6,0,0
5634,"2019-03",51673,1712024,7,6,0,0,0,5,1,0,0,0
5635,"2019-10",3878,142094,7,6,0,0,0,6,4,0,0,0
5636,"2019-05",2590128,45571,6,6,0,0,0,4,3,0,0,0
5637,"2019-03",2555959,10338,7,7,0,0,0,5,5,0,0,0
5638,"2019-10",3558,1988251,6,6,0,0,0,4,4,0,0,0
5639,"2019-08",224678,3993,7,6,0,0,0,6,3,0,0,0
5640,"2019-04",54309,11140,2,6,6,0,0,6,4,3,0,0
5641,"2019-01",2555959,847617,7,7,0,0,0,6,5,0,0,0
5642,"2019-08",10244,2554103,4,6,6,0,0,6,4,0,0,0
5643,"2019-08",4205,53374,6,6,0,0,0,3,0,0,0,0
5645,"2019-02",5059,204410,6,7,0,0,0,3,5,0,0,0
5646,"2019-03",10703,167938,6,6,0,0,0,4,3,0,0,0
5647,"2019-10",4464,3499,6,6,0,0,0,2,2,0,0,0
5649,"2019-10",161912,10244,6,6,0,0,0,2,4,0,0,0
5650,"2019-03",219786,11349,6,4,6,0,0,3,6,3,0,0
5652,"2019-08",10307,10310,6,7,0,0,0,2,6,0,0,0
5653,"2019-07",3503,96338,7,3,6,0,0,6,6,4,0,0
5654,"2019-09",85223,11767,6,6,0,0,0,2,1,0,0,0
5655,"2019-10",1712668,67626,6,7,0,0,0,3,6,0,0,0
5656,"2019-11",3850,58289,6,6,0,0,0,1,3,0,0,0
5657,"2019-01",58235,74588,6,6,0,0,0,1,4,0,0,0
5658,"2019-10",2095984,3558,5,6,7,0,0,7,2,6,0,0
5659,"2019-08",3994,3839,7,7,0,0,0,6,6,0,0,0
5660,"2019-11",3982,2085750,7,3,6,0,0,6,6,2,0,0
5661,"2019-01",58235,2231281,6,7,0,0,0,3,6,0,0,0
5662,"2019-11",69327,60718,3,6,7,0,0,6,3,6,0,0
5663,"2019-09",3673,114367,6,6,0,0,0,4,1,0,0,0
5664,"2019-10",55908,204410,6,6,0,0,0,3,2,0,0,0
5665,"2019-08",1008596,64324,6,6,0,0,0,3,4,0,0,0
5668,"2019-01",10793,223621,7,1,6,0,0,5,6,4,0,0
5669,"2019-09",2555959,240233,1,6,6,0,0,6,0,3,0,0
5670,"2019-10",3686,606930,6,6,7,0,0,4,7,6,0,0
5671,"2019-09",3943,56823,1,6,6,0,0,6,3,2,0,0
5672,"2019-11",46561,52873,4,6,6,0,0,6,3,4,0,0
5674,"2019-03",10695,10351,6,6,0,0,0,3,4,0,0,0
5676,"2019-09",10383,10537,6,6,0,0,0,2,0,0,0,0
5677,"2019-11",405461,208113,6,6,6,0,0,3,7,1,0,0
5678,"2019-08",28900,45027,6,6,0,0,0,0,2,0,0,0
5679,"2019-08",28081,3486,7,7,0,0,0,6,5,0,0,0
5681,"2019-03",58235,167901,6,6,6,0,0,7,4,0,0,0
5682,"2019-08",5218,3605,6,6,0,0,0,4,2,0,0,0
5683,"2019-08",268261,10788,6,7,0,0,0,1,6,0,0,0
5684,"2019-01",67623,95506,6,6,0,0,0,2,2,0,0,0
5685,"2019-09",11042,2114659,6,6,0,0,0,1,3,0,0,0
5686,"2019-09",3867,64700,7,4,7,0,0,6,6,6,0,0
5687,"2019-10",4348,153710,4,7,6,0,0,6,5,2,0,0
5689,"2019-02",94283,3460,6,6,0,0,0,4,3,0,0,0
5690,"2019-10",10532,10527,7,6,0,0,0,5,4,0,0,0
5691,"2019-08",4299,4622,7,6,0,0,0,6,3,0,0,0
5692,"2019-01",34159,52345,6,7,0,0,0,4,6,0,0,0
5694,"2019-10",28085,58915,4,7,6,0,0,6,6,1,0,0
5695,"2019-08",28081,4445,6,6,0,0,0,2,4,0,0,0
5697,"2019-07",196974,3700,7,6,7,0,0,6,7,6,0,0
5698,"2019-11",247320,67623,4,4,4,0,0,2,1,2,0,0
5699,"2019-10",45645,4445,7,7,0,0,0,6,6,0,0,0
5700,"2019-03",3961,57251,7,3,6,0,0,5,6,2,0,0
5702,"2019-01",3587,142094,7,6,6,0,0,6,3,3,0,0
5703,"2019-10",45645,2095346,4,6,6,0,0,6,2,2,0,0
5704,"2019-05",45571,373773,6,7,6,0,0,7,6,2,0,0
5705,"2019-03",378488,11361,6,6,0,0,0,3,4,0,0,0
5706,"2019-10",28990,79542,6,6,0,0,0,1,2,0,0,0
5707,"2019-02",10469,10839,6,6,6,0,0,4,7,3,0,0
5708,"2019-08",33118,10812,6,6,0,0,0,4,2,0,0,0
5709,"2019-01",11095,2514772,6,3,6,0,0,4,6,3,0,0
5710,"2019-07",4445,2204714,1,7,6,0,0,6,5,2,0,0
5712,"2019-03",11349,10287,6,6,0,0,0,3,4,0,0,0
5713,"2019-09",1607950,58272,6,7,0,0,0,4,6,0,0,0
5715,"2019-07",3766,54196,6,7,0,0,0,4,5,0,0,0
5716,"2019-08",52341,3608,2,6,7,0,0,6,1,6,0,0
5717,"2019-08",90634,4633,6,6,0,0,0,3,4,0,0,0
5718,"2019-10",57418,268261,2,6,6,0,0,6,2,4,0,0
5719,"2019-07",10259,11666,6,6,6,0,0,7,3,1,0,0
5720,"2019-02",3761,1194009,1,6,7,0,0,6,3,6,0,0
5721,"2019-07",1940917,212742,6,6,0,0,0,2,1,0,0,0
5722,"2019-09",42587,252210,6,6,0,0,0,1,1,0,0,0
5723,"2019-08",77968,3713,3,6,6,0,0,6,3,2,0,0
5725,"2019-09",55200,76791,7,6,0,0,0,5,0,0,0,0
5726,"2019-07",1399808,247320,7,1,6,0,0,5,6,3,0,0
5727,"2019-10",1940917,802298,6,6,0,0,0,2,2,0,0,0
5728,"2019-11",10347,10305,7,6,0,0,0,6,4,0,0,0
5730,"2019-02",3993,3654,6,6,0,0,0,1,2,0,0,0
5731,"2019-09",3746,3654,7,5,6,0,0,5,7,2,0,0
5733,"2019-11",28298,5218,7,4,6,0,0,6,6,4,0,0
5737,"2019-02",70649,364584,6,2,6,0,0,3,6,4,0,0
5739,"2019-08",3589,4401,6,6,0,0,0,4,3,0,0,0
5741,"2019-07",1394174,59419,7,7,0,0,0,5,5,0,0,0
5742,"2019-10",4686,4031,7,2,6,0,0,5,6,3,0,0
5743,"2019-09",56801,1609206,7,6,0,0,0,6,2,0,0,0
5746,"2019-08",2230756,2555950,5,6,6,0,0,7,3,4,0,0
5748,"2019-09",11346,10577,7,3,7,0,0,6,6,5,0,0
5749,"2019-08",10292,114452,6,6,0,0,0,1,1,0,0,0
5751,"2019-03",204410,260593,6,6,7,0,0,7,4,6,0,0
5752,"2019-07",3608,67623,6,7,0,0,0,3,6,0,0,0
5753,"2019-07",10819,10286,6,6,0,0,0,3,1,0,0,0
5754,"2019-12",42381,11095,7,7,0,0,0,5,5,0,0,0
5758,"2019-10",176778,4633,6,6,0,0,0,4,3,0,0,0
5760,"2019-07",4690,207061,7,7,0,0,0,5,6,0,0,0
5762,"2019-10",3488,200392,7,6,0,0,0,6,2,0,0,0
5765,"2019-01",4445,240231,3,7,6,0,0,6,5,3,0,0
5767,"2019-10",3475,53374,4,6,6,0,0,6,2,4,0,0
5768,"2019-10",91084,203845,6,6,6,0,0,3,7,1,0,0
5770,"2019-10",45027,11558,6,1,7,0,0,2,6,5,0,0
5771,"2019-07",4073,1083703,7,6,0,0,0,5,1,0,0,0
5772,"2019-08",3901,3488,6,5,7,0,0,4,7,6,0,0
5773,"2019-01",10819,10323,6,6,0,0,0,2,4,0,0,0
5774,"2019-06",3765,179979,7,6,0,0,0,6,3,0,0,0
5777,"2019-10",207050,34201,6,7,0,0,0,2,6,0,0,0
5778,"2019-03",2555959,11775,6,6,0,0,0,4,3,0,0,0
5779,"2019-11",65365,3673,7,7,0,0,0,6,6,0,0,0
5780,"2019-10",2500037,80810,6,6,0,0,0,3,3,0,0,0
5781,"2019-08",11666,28145,2,6,6,0,0,6,3,3,0,0
5782,"2019-06",802298,42919,6,6,0,0,0,1,4,0,0,0
5785,"2019-10",4686,204410,6,6,0,0,0,3,4,0,0,0
5786,"2019-11",3850,2544742,7,6,0,0,0,5,2,0,0,0
5787,"2019-10",11076,34144,7,6,0,0,0,6,3,0,0,0
5791,"2019-02",1398935,206794,7,6,0,0,0,5,3,0,0,0
5792,"2019-07",91084,3699,4,6,6,0,0,6,3,1,0,0
5795,"2019-09",82651,57423,7,4,6,0,0,5,6,3,0,0
5797,"2019-02",10319,2230756,6,6,0,0,0,3,2,0,0,0
5798,"2019-10",65365,3671,7,3,6,0,0,6,6,3,0,0
5799,"2019-11",51433,73951,6,6,0,0,0,2,2,0,0,0
5800,"2019-04",10850,11466,7,6,0,0,0,6,2,0,0,0
5801,"2019-11",4205,200425,7,6,0,0,0,6,1,0,0,0
5803,"2019-08",81226,224134,6,7,4,6,0,3,6,6,1,0
5804,"2019-08",247320,4445,6,3,6,0,0,4,6,4,0,0
5805,"2019-08",2555950,2114659,6,3,6,0,0,4,6,3,0,0
5808,"2019-09",4072,162815,6,6,0,0,0,4,0,0,0,0
5809,"2019-02",2555953,11095,6,6,0,0,0,0,3,0,0,0
5810,"2019-07",1971098,1398935,7,4,6,0,0,6,6,3,0,0
5813,"2019-08",247320,806774,6,6,0,0,0,2,4,0,0,0
5814,"2019-03",3761,4151,6,6,0,0,0,2,2,0,0,0
5815,"2019-11",1973123,3965,7,6,0,0,0,5,2,0,0,0
5819,"2019-09",235621,52294,3,6,6,6,0,6,2,4,3,0
5820,"2019-08",593241,11042,6,3,6,0,0,4,6,4,0,0
5821,"2019-02",11775,2514772,6,7,0,0,0,4,5,0,0,0
5824,"2019-05",45571,67591,6,6,0,0,0,4,4,0,0,0
5825,"2019-09",806774,3718,7,6,0,0,0,6,4,0,0,0
5827,"2019-09",218163,606930,7,6,0,0,0,6,4,0,0,0
5829,"2019-03",3456,3608,6,7,0,0,0,1,5,0,0,0
5830,"2019-08",398304,11349,6,2,6,0,0,0,6,4,0,0
5831,"2019-09",2594847,166504,6,6,0,0,0,3,0,0,0,0
5833,"2019-08",84513,42469,6,6,0,0,0,2,4,0,0,0
5834,"2019-10",52294,260593,6,6,0,0,0,3,1,0,0,0
5835,"2019-01",70649,10885,6,6,0,0,0,3,2,0,0,0
5838,"2019-08",10819,83015,5,7,6,0,0,7,5,4,0,0
5839,"2019-07",51653,34191,7,6,0,0,0,6,3,0,0,0
5840,"2019-10",56797,45581,6,6,0,0,0,4,4,0,0,0
5841,"2019-03",2231281,10283,6,6,0,0,0,3,2,0,0,0
5842,"2019-03",11247,52345,6,0,6,0,0,2,6,4,0,0
5843,"2019-08",28472,28924,6,7,0,0,0,1,6,0,0,0
5844,"2019-09",83713,1601923,6,3,6,0,0,2,6,3,0,0
5845,"2019-08",3478,253923,6,7,6,0,0,4,6,1,0,0
5848,"2019-01",11063,10789,6,6,0,0,0,4,2,0,0,0
5849,"2019-08",10765,2231281,5,7,6,0,0,7,6,3,0,0
5850,"2019-09",51288,93398,6,6,0,0,0,3,4,0,0,0
5853,"2019-02",11558,836822,6,6,0,0,0,1,2,0,0,0
5855,"2019-03",50083,2555959,4,7,6,0,0,6,5,4,0,0
5856,"2019-09",3569,1940917,7,6,0,0,0,5,4,0,0,0
5857,"2019-01",52345,28900,6,6,0,0,0,3,4,0,0,0
5859,"2019-09",10774,1742954,7,7,0,0,0,6,6,0,0,0
5861,"2019-08",79636,114452,2,7,7,0,0,6,5,6,0,0
5862,"2019-08",34103,11342,7,6,0,0,0,5,4,0,0,0
5864,"2019-10",146056,50113,7,6,0,0,0,6,2,0,0,0
5867,"2019-03",10769,10352,5,7,6,0,0,7,6,2,0,0
5868,"2019-11",405461,45571,6,6,0,0,0,2,2,0,0,0
5869,"2019-02",1398935,206800,6,6,0,0,0,2,0,0,0,0
5870,"2019-08",2502217,10866,6,6,0,0,0,4,3,0,0,0
5871,"2019-11",141998,83713,7,6,0,0,0,5,2,0,0,0
5872,"2019-08",73237,94283,6,3,6,0,0,4,6,3,0,0
5874,"2019-08",51304,24836,3,6,6,0,0,6,4,0,0,0
5876,"2019-09",1983491,96498,6,7,0,0,0,2,5,0,0,0
5877,"2019-08",11140,2555953,7,6,0,0,0,6,4,0,0,0
5878,"2019-11",67623,176778,4,3,4,4,0,2,4,1,1,0
5879,"2019-10",10703,93201,6,3,6,0,0,3,6,3,0,0
5880,"2019-09",11767,1609206,7,6,0,0,0,5,3,0,0,0
5881,"2019-08",52873,51794,6,6,0,0,0,3,4,0,0,0
5882,"2019-09",10248,10751,6,7,0,0,0,0,5,0,0,0
5883,"2019-03",163432,49954,0,7,7,0,0,6,6,6,0,0
5885,"2019-08",4169,206794,6,6,0,0,0,1,4,0,0,0
5886,"2019-03",1736726,11042,7,6,0,0,0,5,4,0,0,0
5887,"2019-01",3607,1570645,4,7,6,0,0,6,6,2,0,0
5888,"2019-10",10765,11076,6,6,0,0,0,2,3,0,0,0
5890,"2019-08",65230,303997,6,4,6,0,0,4,6,2,0,0
5892,"2019-07",3503,1945656,3,6,7,0,0,6,1,6,0,0
5893,"2019-07",308451,1639509,6,6,0,0,0,3,4,0,0,0
5897,"2019-01",196974,3569,6,7,0,0,0,1,5,0,0,0
5900,"2019-09",1940917,4905,6,6,0,0,0,3,2,0,0,0
5902,"2019-07",3994,3713,6,7,0,0,0,4,6,0,0,0
5903,"2019-07",252053,10063,7,6,0,0,0,5,3,0,0,0
5904,"2019-09",398304,219786,7,7,0,0,0,6,5,0,0,0
5906,"2019-11",3608,3765,6,6,0,0,0,4,3,0,0,0
5908,"2019-08",11599,45027,2,7,6,0,0,6,5,2,0,0
5911,"2019-07",303997,3533,6,2,6,0,0,2,6,4,0,0
5912,"2019-03",51297,3761,6,6,0,0,0,3,3,0,0,0
5913,"2019-10",1983491,10259,6,6,0,0,0,2,3,0,0,0
5914,"2019-08",4417,95161,7,7,0,0,0,5,6,0,0,0
5916,"2019-10",83218,212742,6,6,0,0,0,0,3,0,0,0
5917,"2019-08",51322,2085750,7,6,0,0,0,6,4,0,0,0
5918,"2019-09",11035,1983491,6,6,0,0,0,1,1,0,0,0
5919,"2019-03",3608,3867,7,6,0,0,0,5,4,0,0,0
5920,"2019-10",10303,55200,7,6,0,0,0,5,0,0,0,0
5921,"2019-01",50083,10292,6,6,0,0,0,1,0,0,0,0
5922,"2019-07",77442,10839,6,6,0,0,0,4,2,0,0,0
5924,"2019-10",1940917,3468,1,6,6,0,0,6,3,4,0,0
5926,"2019-09",206783,1863628,6,6,6,0,0,3,7,3,0,0
5927,"2019-07",195354,39539,6,6,0,0,0,2,1,0,0,0
5928,"2019-05",57529,51259,6,6,0,0,0,1,4,0,0,0
5929,"2019-01",11035,10854,6,7,0,0,0,1,6,0,0,0
5930,"2019-08",3882,2590128,7,6,0,0,0,6,3,0,0,0
5931,"2019-09",2542115,303997,6,6,0,0,0,4,2,0,0,0
5932,"2019-09",45027,2230756,6,4,6,0,0,3,6,2,0,0
5934,"2019-01",10759,10479,7,6,0,0,0,6,2,0,0,0
5935,"2019-10",45581,203845,6,6,0,0,0,3,2,0,0,0
5936,"2019-02",85223,11247,7,6,0,0,0,6,4,0,0,0
5937,"2019-09",11558,1607950,7,6,0,0,0,5,4,0,0,0
5938,"2019-11",247320,224678,3,4,4,4,0,4,2,2,2,0
5939,"2019-07",3462,5218,6,7,0,0,0,4,6,0,0,0
5940,"2019-08",235621,4560,6,6,6,0,0,4,1,3,0,0
5941,"2019-09",3867,1607952,6,6,0,0,0,0,4,0,0,0
5943,"2019-11",67499,56823,6,6,0,0,0,1,2,0,0,0
5944,"2019-08",10819,11359,6,6,0,0,0,2,0,0,0,0
5945,"2019-09",10866,81943,7,6,0,0,0,5,1,0,0,0
5946,"2019-03",3597,45571,6,6,0,0,0,3,0,0,0,0
5950,"2019-02",207037,3474,6,7,0,0,0,2,5,0,0,0
5954,"2019-07",196974,2596786,6,7,0,0,0,4,6,0,0,0
5955,"2019-09",57216,253016,7,7,0,0,0,5,6,0,0,0
5957,"2019-09",1940917,49953,7,6,0,0,0,6,2,0,0,0
5959,"2019-10",1740216,54883,6,6,0,0,0,3,4,0,0,0
5961,"2019-08",11599,10319,6,3,7,0,0,3,6,5,0,0
5963,"2019-08",2521591,95182,6,6,0,0,0,1,0,0,0,0
5964,"2019-10",75587,54846,7,7,0,0,0,6,6,0,0,0
5965,"2019-07",3839,76935,6,6,0,0,0,2,4,0,0,0
5967,"2019-11",3994,444780,7,6,0,0,0,5,3,0,0,0
5968,"2019-08",10324,10283,6,6,0,0,0,1,2,0,0,0
5969,"2019-09",10789,45027,6,6,0,0,0,4,3,0,0,0
5970,"2019-08",1607950,10324,7,7,0,0,0,5,6,0,0,0
5971,"2019-01",11775,28900,7,3,6,0,0,6,6,1,0,0
5972,"2019-11",3746,70522,6,4,6,0,0,2,6,3,0,0
5974,"2019-09",51304,10789,6,6,0,0,0,3,2,0,0,0
5975,"2019-12",2590128,2095346,7,6,6,0,0,6,3,1,0,0
5976,"2019-02",3687,5218,6,3,6,0,0,3,6,3,0,0
5978,"2019-09",10248,191924,6,6,0,0,0,2,4,0,0,0
5980,"2019-09",411593,60718,6,3,6,0,0,2,6,2,0,0
5983,"2019-01",10351,10821,4,6,6,0,0,6,2,1,0,0
5984,"2019-10",53374,3982,7,7,0,0,0,6,5,0,0,0
5985,"2019-10",439496,3721,3,7,6,0,0,6,6,3,0,0
5986,"2019-01",3691,3686,6,7,5,5,7,3,6,7,7,6
5987,"2019-07",65638,2525708,6,2,7,0,0,4,6,5,0,0
5988,"2019-07",5218,4445,7,6,0,0,0,6,3,0,0,0
5990,"2019-12",153449,53474,0,7,7,0,0,6,6,5,0,0
5991,"2019-01",4560,3927,6,6,0,0,0,3,3,0,0,0
5993,"2019-08",10307,28399,6,7,0,0,0,3,6,0,0,0
5996,"2019-08",51297,200425,4,6,6,0,0,6,3,4,0,0
5997,"2019-09",93398,2544742,6,6,6,0,0,3,7,3,0,0
5998,"2019-01",4515,3499,6,6,5,1,6,4,3,7,6,3
5999,"2019-11",4348,2070519,1,7,6,0,0,6,5,3,0,0
6000,"2019-01",10246,10590,3,6,7,0,0,6,3,6,0,0
6001,"2019-02",3589,1157738,7,5,6,0,0,5,7,2,0,0
6002,"2019-11",50772,2536184,6,6,7,0,0,2,7,6,0,0
6005,"2019-06",218755,2530168,6,6,6,0,0,7,4,0,0,0
6007,"2019-10",262476,51304,3,6,7,0,0,6,3,5,0,0
6008,"2019-08",3570,3458,4,6,6,0,0,6,3,4,0,0
6009,"2019-10",373773,4954,7,6,0,0,0,6,3,0,0,0
6013,"2019-02",53374,2516689,5,6,6,0,0,7,2,2,0,0
6014,"2019-07",4726,3679,6,7,0,0,0,2,5,0,0,0
6016,"2019-03",95506,3758,6,6,0,0,0,3,3,0,0,0
6020,"2019-09",206796,3569,7,7,0,0,0,5,5,0,0,0
6022,"2019-02",5218,4686,7,6,0,0,0,5,3,0,0,0
6023,"2019-07",28145,10789,6,3,6,0,0,4,6,4,0,0
6024,"2019-07",10322,67431,6,6,0,0,0,2,4,0,0,0
6027,"2019-08",28080,51487,6,6,0,0,0,3,2,0,0,0
6029,"2019-11",3746,3686,7,6,7,0,0,5,7,6,0,0
6031,"2019-03",224678,1964059,5,6,6,0,0,7,3,3,0,0
6032,"2019-02",10319,1983491,6,6,0,0,0,4,1,0,0,0
6033,"2019-10",3687,200392,7,6,0,0,0,5,1,0,0,0
6035,"2019-01",3474,51297,6,6,7,0,0,3,0,5,0,0
6036,"2019-08",3495,45571,6,6,0,0,0,1,0,0,0,0
6039,"2019-03",4205,4686,6,6,0,0,0,3,4,0,0,0
6041,"2019-09",11370,71334,6,6,0,0,0,0,1,0,0,0
6042,"2019-06",3617,164524,6,6,0,0,0,2,2,0,0,0
6043,"2019-02",10839,71334,6,6,0,0,0,3,4,0,0,0
6044,"2019-07",1459374,4633,6,4,7,0,0,3,6,5,0,0
6045,"2019-10",1945656,56021,6,6,0,0,0,2,0,0,0,0
6046,"2019-02",10750,364584,6,7,0,0,0,3,6,0,0,0
6047,"2019-10",203816,3901,6,7,0,0,0,1,6,0,0,0
6048,"2019-03",51304,10590,4,6,6,0,0,6,0,4,0,0
6049,"2019-06",1393213,230116,3,7,6,0,0,6,5,2,0,0
6051,"2019-01",51547,52345,7,2,6,0,0,6,6,2,0,0
6054,"2019-01",1244046,98984,6,2,6,0,0,2,6,3,0,0
6056,"2019-08",84281,10287,6,6,0,0,0,1,4,0,0,0
6058,"2019-09",166504,28527,3,6,6,0,0,6,4,3,0,0
6059,"2019-08",91084,170788,6,6,0,0,0,4,4,0,0,0
6060,"2019-08",10532,10323,6,6,0,0,0,3,2,0,0,0
6061,"2019-03",3828,9505,6,6,0,0,0,3,4,0,0,0
6063,"2019-09",10063,919337,6,6,0,0,0,4,4,0,0,0
6064,"2019-03",219786,11370,6,6,0,0,0,4,1,0,0,0
6065,"2019-08",844356,11666,6,6,0,0,0,4,2,0,0,0
6066,"2019-08",3468,3691,6,6,7,0,0,7,2,6,0,0
6067,"2019-09",161912,11349,6,6,0,0,0,1,4,0,0,0
